user_id,user_url,item_id,recommend,posted_year,sentiment_analysis
76561198079298522,http://steamcommunity.com/profiles/76561198079298522,209080,1,2015,2
76561198079298522,http://steamcommunity.com/profiles/76561198079298522,339120,1,2015,2
76561198079298522,http://steamcommunity.com/profiles/76561198079298522,42910,1,2015,2
76561198079298522,http://steamcommunity.com/profiles/76561198079298522,221910,1,2015,2
76561198066301304,http://steamcommunity.com/profiles/76561198066301304,302380,1,2014,2
76561198066301304,http://steamcommunity.com/profiles/76561198066301304,22380,1,2013,2
L4M1NAS,http://steamcommunity.com/id/L4M1NAS,221100,1,2015,2
vyyyy,http://steamcommunity.com/id/vyyyy,550,1,2014,2
ughineedanurl,http://steamcommunity.com/id/ughineedanurl,334230,1,2015,0
76561198060777210,http://steamcommunity.com/profiles/76561198060777210,256330,0,2014,2
5LuG,http://steamcommunity.com/id/5LuG,570,1,2014,1
5yearoldrexrex111,http://steamcommunity.com/id/5yearoldrexrex111,400,1,2012,2
76561198009239788,http://steamcommunity.com/profiles/76561198009239788,91600,1,2014,2
aamonrai132,http://steamcommunity.com/id/aamonrai132,240,1,2014,2
aamonrai132,http://steamcommunity.com/id/aamonrai132,730,1,2014,2
aamonrai132,http://steamcommunity.com/id/aamonrai132,304930,1,2014,2
aamonrai132,http://steamcommunity.com/id/aamonrai132,440,1,2014,2
654986416581986168165,http://steamcommunity.com/id/654986416581986168165,730,1,2015,2
76561198051758183,http://steamcommunity.com/profiles/76561198051758183,105600,1,2014,2
76561198081016729,http://steamcommunity.com/profiles/76561198081016729,730,1,2015,2
dontbanirelia,http://steamcommunity.com/id/dontbanirelia,99900,1,2015,2
7Kira,http://steamcommunity.com/id/7Kira,4000,1,2013,1
uncleden,http://steamcommunity.com/id/uncleden,222880,1,2015,0
76561198011303167,http://steamcommunity.com/profiles/76561198011303167,221100,0,2015,2
76561198011303167,http://steamcommunity.com/profiles/76561198011303167,17080,1,2015,2
76561198011303167,http://steamcommunity.com/profiles/76561198011303167,217920,0,2015,2
76561198011303167,http://steamcommunity.com/profiles/76561198011303167,244850,1,2015,2
76561198011303167,http://steamcommunity.com/profiles/76561198011303167,326480,1,2015,1
76561198045884541,http://steamcommunity.com/profiles/76561198045884541,315860,1,2015,2
76561198045884541,http://steamcommunity.com/profiles/76561198045884541,245550,1,2014,2
76561198045884541,http://steamcommunity.com/profiles/76561198045884541,227700,1,2014,2
76561198045884541,http://steamcommunity.com/profiles/76561198045884541,236110,1,2015,2
crapmingo,http://steamcommunity.com/id/crapmingo,570,1,2014,1
crapmingo,http://steamcommunity.com/id/crapmingo,730,1,2015,1
crapmingo,http://steamcommunity.com/id/crapmingo,440,1,2014,0
76561198057118231,http://steamcommunity.com/profiles/76561198057118231,47810,1,2014,2
76561198066689974,http://steamcommunity.com/profiles/76561198066689974,730,1,2015,1
hhaz,http://steamcommunity.com/id/hhaz,211420,0,2015,0
hhaz,http://steamcommunity.com/id/hhaz,241930,1,2015,2
76561198057772341,http://steamcommunity.com/profiles/76561198057772341,440,1,2012,2
stickmasterghost,http://steamcommunity.com/id/stickmasterghost,1840,1,2014,1
stickmasterghost,http://steamcommunity.com/id/stickmasterghost,305070,1,2014,2
r34d_4nd_w33p,http://steamcommunity.com/id/r34d_4nd_w33p,570,1,2013,2
76561198081727587,http://steamcommunity.com/profiles/76561198081727587,730,1,2014,2
JZeeba,http://steamcommunity.com/id/JZeeba,319510,1,2014,1
JZeeba,http://steamcommunity.com/id/JZeeba,245170,0,2014,0
Block14,http://steamcommunity.com/id/Block14,301520,1,2015,2
Block14,http://steamcommunity.com/id/Block14,440,1,2014,2
Ionator,http://steamcommunity.com/id/Ionator,304050,0,2015,0
Ionator,http://steamcommunity.com/id/Ionator,304050,0,2015,0
Lolicon_Banzai,http://steamcommunity.com/id/Lolicon_Banzai,222880,1,2015,1
Lolicon_Banzai,http://steamcommunity.com/id/Lolicon_Banzai,10090,1,2014,2
Lolicon_Banzai,http://steamcommunity.com/id/Lolicon_Banzai,10180,1,2014,0
Lolicon_Banzai,http://steamcommunity.com/id/Lolicon_Banzai,6060,1,2015,1
Lolicon_Banzai,http://steamcommunity.com/id/Lolicon_Banzai,236390,1,2013,1
Lolicon_Banzai,http://steamcommunity.com/id/Lolicon_Banzai,231430,1,2014,1
Lolicon_Banzai,http://steamcommunity.com/id/Lolicon_Banzai,570,1,2014,1
Lolicon_Banzai,http://steamcommunity.com/id/Lolicon_Banzai,224260,1,2013,1
KyoukoNaegi,http://steamcommunity.com/id/KyoukoNaegi,113200,1,2013,2
KyoukoNaegi,http://steamcommunity.com/id/KyoukoNaegi,570,1,2014,0
KyoukoNaegi,http://steamcommunity.com/id/KyoukoNaegi,209160,0,2013,1
KyoukoNaegi,http://steamcommunity.com/id/KyoukoNaegi,8870,1,2013,2
76561197987617385,http://steamcommunity.com/profiles/76561197987617385,298110,1,2014,2
76561198065448240,http://steamcommunity.com/profiles/76561198065448240,304050,0,2015,1
76561198084679366,http://steamcommunity.com/profiles/76561198084679366,20920,1,2014,1
76561198080291959,http://steamcommunity.com/profiles/76561198080291959,377160,1,2015,2
76561198080291959,http://steamcommunity.com/profiles/76561198080291959,105600,1,2015,2
76561198061695892,http://steamcommunity.com/profiles/76561198061695892,49520,1,2014,2
Scorpionking255,http://steamcommunity.com/id/Scorpionking255,218620,1,2015,2
Scorpionking255,http://steamcommunity.com/id/Scorpionking255,550,1,2014,0
Scorpionking255,http://steamcommunity.com/id/Scorpionking255,286080,1,2014,0
Scorpionking255,http://steamcommunity.com/id/Scorpionking255,570,1,2014,2
Scorpionking255,http://steamcommunity.com/id/Scorpionking255,4000,1,2014,2
Scorpionking255,http://steamcommunity.com/id/Scorpionking255,200510,1,2014,1
Scorpionking255,http://steamcommunity.com/id/Scorpionking255,440,1,2013,2
Scorpionking255,http://steamcommunity.com/id/Scorpionking255,230410,1,2013,2
76561198035146378,http://steamcommunity.com/profiles/76561198035146378,1250,1,2013,2
xxevildoctorxx,http://steamcommunity.com/id/xxevildoctorxx,550,1,2013,2
xxevildoctorxx,http://steamcommunity.com/id/xxevildoctorxx,218620,1,2015,2
xxevildoctorxx,http://steamcommunity.com/id/xxevildoctorxx,242680,1,2015,2
76561198061435005,http://steamcommunity.com/profiles/76561198061435005,391570,1,2015,0
76561198044297571,http://steamcommunity.com/profiles/76561198044297571,208090,1,2014,2
76561198001699914,http://steamcommunity.com/profiles/76561198001699914,10,1,2013,1
76561198096433372,http://steamcommunity.com/profiles/76561198096433372,440,1,2014,2
InSAnE7331,http://steamcommunity.com/id/InSAnE7331,107410,1,2015,0
InSAnE7331,http://steamcommunity.com/id/InSAnE7331,218620,1,2015,2
KentuckyFriedSpy,http://steamcommunity.com/id/KentuckyFriedSpy,428880,1,2015,2
KentuckyFriedSpy,http://steamcommunity.com/id/KentuckyFriedSpy,730,0,2015,2
KentuckyFriedSpy,http://steamcommunity.com/id/KentuckyFriedSpy,305620,1,2014,2
KentuckyFriedSpy,http://steamcommunity.com/id/KentuckyFriedSpy,311340,1,2014,2
76561198020829624,http://steamcommunity.com/profiles/76561198020829624,253710,1,2015,2
K33mstar,http://steamcommunity.com/id/K33mstar,319510,0,2014,2
K33mstar,http://steamcommunity.com/id/K33mstar,226560,1,2014,2
K33mstar,http://steamcommunity.com/id/K33mstar,307990,1,2014,2
K33mstar,http://steamcommunity.com/id/K33mstar,240,1,2014,2
K33mstar,http://steamcommunity.com/id/K33mstar,8190,1,2014,0
K33mstar,http://steamcommunity.com/id/K33mstar,48000,1,2014,2
76561198120526129,http://steamcommunity.com/profiles/76561198120526129,4000,1,2014,2
76561198120526129,http://steamcommunity.com/profiles/76561198120526129,302830,1,2015,2
76561198120526129,http://steamcommunity.com/profiles/76561198120526129,232090,1,2015,2
portal00,http://steamcommunity.com/id/portal00,4000,1,2015,2
76561198081575756,http://steamcommunity.com/profiles/76561198081575756,440,1,2014,1
Koreanpony,http://steamcommunity.com/id/Koreanpony,570,1,2013,1
Koreanpony,http://steamcommunity.com/id/Koreanpony,113400,1,2014,1
Koreanpony,http://steamcommunity.com/id/Koreanpony,440,1,2015,1
Koreanpony,http://steamcommunity.com/id/Koreanpony,730,0,2015,1
Koreanpony,http://steamcommunity.com/id/Koreanpony,332800,1,2015,1
Koreanpony,http://steamcommunity.com/id/Koreanpony,1840,1,2014,1
Koreanpony,http://steamcommunity.com/id/Koreanpony,238320,1,2014,1
Ci3lPhant0mhive,http://steamcommunity.com/id/Ci3lPhant0mhive,39140,1,2015,2
Ci3lPhant0mhive,http://steamcommunity.com/id/Ci3lPhant0mhive,361630,1,2015,2
Ci3lPhant0mhive,http://steamcommunity.com/id/Ci3lPhant0mhive,306830,1,2015,1
Ci3lPhant0mhive,http://steamcommunity.com/id/Ci3lPhant0mhive,211820,1,2014,2
Ci3lPhant0mhive,http://steamcommunity.com/id/Ci3lPhant0mhive,105600,1,2014,2
cjbustuup,http://steamcommunity.com/id/cjbustuup,730,1,2015,2
76561198118542277,http://steamcommunity.com/profiles/76561198118542277,252490,1,2014,2
76561198089434180,http://steamcommunity.com/profiles/76561198089434180,4000,1,2015,2
coopbeck,http://steamcommunity.com/id/coopbeck,440,1,2014,2
76561198149931569,http://steamcommunity.com/profiles/76561198149931569,219640,0,2015,2
76561198102196927,http://steamcommunity.com/profiles/76561198102196927,218620,0,2015,0
ACaesarSalad,http://steamcommunity.com/id/ACaesarSalad,339800,1,2015,2
ACaesarSalad,http://steamcommunity.com/id/ACaesarSalad,39000,1,2014,2
rylo20340,http://steamcommunity.com/id/rylo20340,238960,1,2013,2
rylo20340,http://steamcommunity.com/id/rylo20340,234330,0,2013,0
rylo20340,http://steamcommunity.com/id/rylo20340,50300,1,2014,2
GenoCross,http://steamcommunity.com/id/GenoCross,230410,1,2014,2
GenoCross,http://steamcommunity.com/id/GenoCross,440,1,2011,2
sibalnoma,http://steamcommunity.com/id/sibalnoma,221100,1,2014,2
sibalnoma,http://steamcommunity.com/id/sibalnoma,730,1,2014,2
sibalnoma,http://steamcommunity.com/id/sibalnoma,34330,1,2014,0
sibalnoma,http://steamcommunity.com/id/sibalnoma,224580,1,2014,1
76561198072346569,http://steamcommunity.com/profiles/76561198072346569,32770,1,2015,2
76561198072346569,http://steamcommunity.com/profiles/76561198072346569,205100,1,2014,2
76561198081117752,http://steamcommunity.com/profiles/76561198081117752,221640,1,2014,2
cumtasteslikejelley,http://steamcommunity.com/id/cumtasteslikejelley,570,1,2014,1
cumtasteslikejelley,http://steamcommunity.com/id/cumtasteslikejelley,113400,0,2013,2
cumtasteslikejelley,http://steamcommunity.com/id/cumtasteslikejelley,306130,1,2015,2
cumtasteslikejelley,http://steamcommunity.com/id/cumtasteslikejelley,221100,1,2014,0
cumtasteslikejelley,http://steamcommunity.com/id/cumtasteslikejelley,4000,1,2013,2
cumtasteslikejelley,http://steamcommunity.com/id/cumtasteslikejelley,224260,1,2013,2
76561198041952670,http://steamcommunity.com/profiles/76561198041952670,230410,1,2014,2
mlggote,http://steamcommunity.com/id/mlggote,730,1,2015,2
76561198048638445,http://steamcommunity.com/profiles/76561198048638445,211820,1,2014,2
purpledragonfun,http://steamcommunity.com/id/purpledragonfun,209100,0,2015,0
purpledragonfun,http://steamcommunity.com/id/purpledragonfun,248630,1,2014,2
purpledragonfun,http://steamcommunity.com/id/purpledragonfun,21090,1,2013,0
purpledragonfun,http://steamcommunity.com/id/purpledragonfun,300,1,2013,2
purpledragonfun,http://steamcommunity.com/id/purpledragonfun,209100,0,2015,0
purpledragonfun,http://steamcommunity.com/id/purpledragonfun,248630,1,2014,2
purpledragonfun,http://steamcommunity.com/id/purpledragonfun,21090,1,2013,0
purpledragonfun,http://steamcommunity.com/id/purpledragonfun,300,1,2013,2
76561198090921255,http://steamcommunity.com/profiles/76561198090921255,550,1,2013,1
76561198090921255,http://steamcommunity.com/profiles/76561198090921255,730,1,2015,0
76561198090921255,http://steamcommunity.com/profiles/76561198090921255,35450,1,2015,1
76561198090921255,http://steamcommunity.com/profiles/76561198090921255,243870,0,2014,0
76561197968496988,http://steamcommunity.com/profiles/76561197968496988,8870,1,2014,2
76561198024064617,http://steamcommunity.com/profiles/76561198024064617,248570,1,2015,2
westy38,http://steamcommunity.com/id/westy38,236390,1,2015,0
westy38,http://steamcommunity.com/id/westy38,399520,1,2015,0
westy38,http://steamcommunity.com/id/westy38,72850,1,2015,2
westy38,http://steamcommunity.com/id/westy38,203140,1,2014,2
76561198096479122,http://steamcommunity.com/profiles/76561198096479122,570,1,2014,2
thisrandomguy,http://steamcommunity.com/id/thisrandomguy,227300,1,2015,2
thisrandomguy,http://steamcommunity.com/id/thisrandomguy,440,1,2013,2
76561198073078642,http://steamcommunity.com/profiles/76561198073078642,346900,1,2015,2
76561198073078642,http://steamcommunity.com/profiles/76561198073078642,322330,1,2015,2
76561198073078642,http://steamcommunity.com/profiles/76561198073078642,219740,1,2014,2
76561198077253824,http://steamcommunity.com/profiles/76561198077253824,97330,1,2014,2
76561198077253824,http://steamcommunity.com/profiles/76561198077253824,4760,1,2015,0
76561198077253824,http://steamcommunity.com/profiles/76561198077253824,220200,1,2015,2
76561198077253824,http://steamcommunity.com/profiles/76561198077253824,247020,1,2015,2
76561198082168552,http://steamcommunity.com/profiles/76561198082168552,200210,1,2014,0
76561198082168552,http://steamcommunity.com/profiles/76561198082168552,204360,1,2015,2
furryfoxes,http://steamcommunity.com/id/furryfoxes,233450,1,2014,0
furryfoxes,http://steamcommunity.com/id/furryfoxes,1250,1,2013,0
76561198063951820,http://steamcommunity.com/profiles/76561198063951820,4000,1,2014,2
76561198063951820,http://steamcommunity.com/profiles/76561198063951820,224480,1,2014,2
76561198063951820,http://steamcommunity.com/profiles/76561198063951820,263060,1,2014,1
76561198063951820,http://steamcommunity.com/profiles/76561198063951820,388090,1,2015,0
76561198063951820,http://steamcommunity.com/profiles/76561198063951820,220,1,2015,2
76561198063951820,http://steamcommunity.com/profiles/76561198063951820,200260,1,2015,2
76561198063951820,http://steamcommunity.com/profiles/76561198063951820,245470,1,2015,1
76561198063951820,http://steamcommunity.com/profiles/76561198063951820,332800,1,2015,1
76561198063951820,http://steamcommunity.com/profiles/76561198063951820,212680,1,2014,2
76561198063951820,http://steamcommunity.com/profiles/76561198063951820,219740,1,2014,2
03092002,http://steamcommunity.com/id/03092002,440,1,2013,2
76561198061249863,http://steamcommunity.com/profiles/76561198061249863,234670,1,2014,2
allthistimewasted,http://steamcommunity.com/id/allthistimewasted,206440,1,2014,2
allthistimewasted,http://steamcommunity.com/id/allthistimewasted,211820,1,2013,2
allthistimewasted,http://steamcommunity.com/id/allthistimewasted,224260,1,2013,0
76561198055334207,http://steamcommunity.com/profiles/76561198055334207,4000,1,2013,2
Tomatoman007,http://steamcommunity.com/id/Tomatoman007,730,1,2014,2
Tomatoman007,http://steamcommunity.com/id/Tomatoman007,268750,1,2015,2
Papillon26,http://steamcommunity.com/id/Papillon26,730,0,2015,0
76561198060615265,http://steamcommunity.com/profiles/76561198060615265,8190,1,2014,0
76561198060615265,http://steamcommunity.com/profiles/76561198060615265,219640,1,2013,2
76561198060615265,http://steamcommunity.com/profiles/76561198060615265,17390,1,2013,2
76561198060615265,http://steamcommunity.com/profiles/76561198060615265,440,1,2013,2
76561198060615265,http://steamcommunity.com/profiles/76561198060615265,105600,1,2012,2
76561198050728013,http://steamcommunity.com/profiles/76561198050728013,550,1,2014,2
aamirrowther,http://steamcommunity.com/id/aamirrowther,311210,1,2015,2
76561198094410284,http://steamcommunity.com/profiles/76561198094410284,730,1,2015,2
76561198092056932,http://steamcommunity.com/profiles/76561198092056932,22320,1,2015,0
76561198092056932,http://steamcommunity.com/profiles/76561198092056932,570,1,2014,2
76561198092056932,http://steamcommunity.com/profiles/76561198092056932,295550,1,2015,2
76561198092056932,http://steamcommunity.com/profiles/76561198092056932,48700,1,2015,2
mylordbendtner,http://steamcommunity.com/id/mylordbendtner,370240,0,2015,0
mylordbendtner,http://steamcommunity.com/id/mylordbendtner,730,1,2015,1
mylordbendtner,http://steamcommunity.com/id/mylordbendtner,278360,1,2015,2
76561198074937155,http://steamcommunity.com/profiles/76561198074937155,222900,1,2014,1
76561198074937155,http://steamcommunity.com/profiles/76561198074937155,239140,1,2015,0
76561198074937155,http://steamcommunity.com/profiles/76561198074937155,72850,1,2014,2
76561198074937155,http://steamcommunity.com/profiles/76561198074937155,206420,1,2014,0
76561198074937155,http://steamcommunity.com/profiles/76561198074937155,206210,1,2013,1
akj93,http://steamcommunity.com/id/akj93,208090,1,2014,2
76561198072225497,http://steamcommunity.com/profiles/76561198072225497,63380,0,2014,2
76561198072225497,http://steamcommunity.com/profiles/76561198072225497,55230,0,2014,0
76561198072225497,http://steamcommunity.com/profiles/76561198072225497,72850,1,2015,1
76561198072225497,http://steamcommunity.com/profiles/76561198072225497,219600,1,2015,2
76561198072225497,http://steamcommunity.com/profiles/76561198072225497,48700,0,2014,2
76561198072225497,http://steamcommunity.com/profiles/76561198072225497,202170,0,2014,2
76561198072225497,http://steamcommunity.com/profiles/76561198072225497,291480,0,2014,0
WhiteAfrican,http://steamcommunity.com/id/WhiteAfrican,730,1,2015,2
WhiteAfrican,http://steamcommunity.com/id/WhiteAfrican,227940,1,2014,2
WhiteAfrican,http://steamcommunity.com/id/WhiteAfrican,274940,1,2015,1
WhiteAfrican,http://steamcommunity.com/id/WhiteAfrican,240,1,2015,2
WhiteAfrican,http://steamcommunity.com/id/WhiteAfrican,38210,1,2015,0
WhiteAfrican,http://steamcommunity.com/id/WhiteAfrican,91310,1,2015,0
Aaeeschylus,http://steamcommunity.com/id/Aaeeschylus,11610,1,2015,2
aavid123,http://steamcommunity.com/id/aavid123,113200,1,2015,0
76561198079368052,http://steamcommunity.com/profiles/76561198079368052,6060,1,2013,2
the_abomination,http://steamcommunity.com/id/the_abomination,105600,1,2014,0
the_abomination,http://steamcommunity.com/id/the_abomination,4000,1,2013,2
Spacedotjaypeg,http://steamcommunity.com/id/Spacedotjaypeg,34900,1,2013,0
Spacedotjaypeg,http://steamcommunity.com/id/Spacedotjaypeg,220260,1,2013,2
Spacedotjaypeg,http://steamcommunity.com/id/Spacedotjaypeg,239350,1,2015,1
Spacedotjaypeg,http://steamcommunity.com/id/Spacedotjaypeg,24740,1,2015,0
76561197969868617,http://steamcommunity.com/profiles/76561197969868617,203770,1,2013,2
collardmemes,http://steamcommunity.com/id/collardmemes,440,1,2015,2
collardmemes,http://steamcommunity.com/id/collardmemes,304930,1,2014,2
collardmemes,http://steamcommunity.com/id/collardmemes,4000,1,2014,2
boxcartmediccenter,http://steamcommunity.com/id/boxcartmediccenter,208090,0,2014,0
09106,http://steamcommunity.com/id/09106,211820,1,2014,2
09106,http://steamcommunity.com/id/09106,346900,1,2015,0
Acemueller007,http://steamcommunity.com/id/Acemueller007,227940,1,2014,2
Acemueller007,http://steamcommunity.com/id/Acemueller007,300,1,2012,2
76561198031487280,http://steamcommunity.com/profiles/76561198031487280,219640,1,2014,1
76561198031487280,http://steamcommunity.com/profiles/76561198031487280,221100,1,2013,2
76561198031487280,http://steamcommunity.com/profiles/76561198031487280,440,1,2013,2
aciliS,http://steamcommunity.com/id/aciliS,306020,1,2015,2
aciliS,http://steamcommunity.com/id/aciliS,242680,1,2015,0
retropixel-car95,http://steamcommunity.com/id/retropixel-car95,292030,1,2015,2
StopwatchOfficial,http://steamcommunity.com/id/StopwatchOfficial,43110,1,2014,2
StopwatchOfficial,http://steamcommunity.com/id/StopwatchOfficial,55100,1,2013,0
Acroxian,http://steamcommunity.com/id/Acroxian,244850,1,2015,2
Acroxian,http://steamcommunity.com/id/Acroxian,224260,1,2014,2
blackkshadow98,http://steamcommunity.com/id/blackkshadow98,206420,1,2015,2
76561198047321098,http://steamcommunity.com/profiles/76561198047321098,251570,1,2014,2
asoo1994,http://steamcommunity.com/id/asoo1994,365450,1,2015,2
76561198093772886,http://steamcommunity.com/profiles/76561198093772886,49520,1,2014,1
76561198093772886,http://steamcommunity.com/profiles/76561198093772886,109600,1,2014,1
76561198047299195,http://steamcommunity.com/profiles/76561198047299195,377160,1,2015,2
76561198047299195,http://steamcommunity.com/profiles/76561198047299195,252490,1,2014,0
76561198047299195,http://steamcommunity.com/profiles/76561198047299195,8930,1,2014,1
76561198065929319,http://steamcommunity.com/profiles/76561198065929319,730,1,2014,1
76561198065929319,http://steamcommunity.com/profiles/76561198065929319,730,1,2014,1
addicTT,http://steamcommunity.com/id/addicTT,24810,1,2012,0
addicTT,http://steamcommunity.com/id/addicTT,42680,0,2012,0
addicTT,http://steamcommunity.com/id/addicTT,107100,1,2012,0
00454211432342,http://steamcommunity.com/id/00454211432342,730,0,2015,1
76561198087266823,http://steamcommunity.com/profiles/76561198087266823,223710,1,2014,1
adenbrazza,http://steamcommunity.com/id/adenbrazza,236430,1,2014,0
76561198068727361,http://steamcommunity.com/profiles/76561198068727361,203770,1,2014,2
dandan472,http://steamcommunity.com/id/dandan472,252950,1,2015,2
dandan472,http://steamcommunity.com/id/dandan472,200210,1,2015,0
dandan472,http://steamcommunity.com/id/dandan472,221100,1,2014,2
dandan472,http://steamcommunity.com/id/dandan472,730,1,2014,1
76561198091637868,http://steamcommunity.com/profiles/76561198091637868,417860,1,2015,2
76561198091637868,http://steamcommunity.com/profiles/76561198091637868,211820,1,2014,2
HappyTownsville,http://steamcommunity.com/id/HappyTownsville,1840,1,2014,2
Admastvia,http://steamcommunity.com/id/Admastvia,72850,1,2013,2
Admastvia,http://steamcommunity.com/id/Admastvia,8870,1,2013,2
Admastvia,http://steamcommunity.com/id/Admastvia,214950,1,2014,2
76561198018556361,http://steamcommunity.com/profiles/76561198018556361,370100,0,2015,1
76561198060183287,http://steamcommunity.com/profiles/76561198060183287,295110,1,2015,2
rcdarkangel,http://steamcommunity.com/id/rcdarkangel,6910,1,2011,2
rcdarkangel,http://steamcommunity.com/id/rcdarkangel,28050,1,2012,2
76561198080478744,http://steamcommunity.com/profiles/76561198080478744,440,1,2013,2
draoftwmate,http://steamcommunity.com/id/draoftwmate,220700,1,2014,2
76561198061546046,http://steamcommunity.com/profiles/76561198061546046,440,1,2015,2
CaptainTitus,http://steamcommunity.com/id/CaptainTitus,373180,1,2015,2
CaptainTitus,http://steamcommunity.com/id/CaptainTitus,259060,1,2015,2
CaptainTitus,http://steamcommunity.com/id/CaptainTitus,225600,1,2014,2
CaptainTitus,http://steamcommunity.com/id/CaptainTitus,211420,1,2013,0
lawranca,http://steamcommunity.com/id/lawranca,353560,1,2015,2
lawranca,http://steamcommunity.com/id/lawranca,303210,1,2015,2
lawranca,http://steamcommunity.com/id/lawranca,319630,1,2015,1
lawranca,http://steamcommunity.com/id/lawranca,221100,1,2015,2
lawranca,http://steamcommunity.com/id/lawranca,221910,1,2013,1
TheOnlyT6,http://steamcommunity.com/id/TheOnlyT6,570,1,2014,2
Adrian_31,http://steamcommunity.com/id/Adrian_31,227240,0,2015,2
Adrian_31,http://steamcommunity.com/id/Adrian_31,209870,1,2015,2
Adrian_31,http://steamcommunity.com/id/Adrian_31,262410,1,2015,2
Adrian_31,http://steamcommunity.com/id/Adrian_31,243870,0,2015,0
Adrian_31,http://steamcommunity.com/id/Adrian_31,239220,1,2014,2
No_URL_Works_For_Me,http://steamcommunity.com/id/No_URL_Works_For_Me,211820,1,2014,2
No_URL_Works_For_Me,http://steamcommunity.com/id/No_URL_Works_For_Me,221640,1,2013,2
No_URL_Works_For_Me,http://steamcommunity.com/id/No_URL_Works_For_Me,218230,1,2014,2
0432-026-no,http://steamcommunity.com/id/0432-026-no,620,1,2014,0
ADSC99,http://steamcommunity.com/id/ADSC99,440,1,2013,0
iamkidw25,http://steamcommunity.com/id/iamkidw25,209870,1,2013,2
AdventureBen,http://steamcommunity.com/id/AdventureBen,222880,1,2015,2
AdventureBen,http://steamcommunity.com/id/AdventureBen,730,1,2015,2
AdventureBen,http://steamcommunity.com/id/AdventureBen,304930,1,2014,0
76561198084499039,http://steamcommunity.com/profiles/76561198084499039,208650,0,2015,1
76561198084499039,http://steamcommunity.com/profiles/76561198084499039,274190,1,2015,1
76561198084499039,http://steamcommunity.com/profiles/76561198084499039,230410,1,2015,1
76561198084499039,http://steamcommunity.com/profiles/76561198084499039,221100,0,2015,2
76561198084499039,http://steamcommunity.com/profiles/76561198084499039,388520,0,2015,1
76561198084499039,http://steamcommunity.com/profiles/76561198084499039,550,1,2013,2
adzzzboo,http://steamcommunity.com/id/adzzzboo,341720,1,2015,2
adzzzboo,http://steamcommunity.com/id/adzzzboo,265930,1,2014,2
76561198084066458,http://steamcommunity.com/profiles/76561198084066458,222900,1,2014,0
76561198084066458,http://steamcommunity.com/profiles/76561198084066458,208090,1,2014,1
76561198084066458,http://steamcommunity.com/profiles/76561198084066458,440,1,2013,0
76561198084066458,http://steamcommunity.com/profiles/76561198084066458,231330,1,2014,1
76561198084066458,http://steamcommunity.com/profiles/76561198084066458,211820,1,2013,1
aeonyx,http://steamcommunity.com/id/aeonyx,238460,1,2014,2
ae0nplux,http://steamcommunity.com/id/ae0nplux,221100,0,2015,2
ae0nplux,http://steamcommunity.com/id/ae0nplux,224820,1,2015,2
ae0nplux,http://steamcommunity.com/id/ae0nplux,49520,1,2013,1
aeonz,http://steamcommunity.com/id/aeonz,346110,1,2015,2
aeonz,http://steamcommunity.com/id/aeonz,24740,0,2015,2
aeonz,http://steamcommunity.com/id/aeonz,271590,1,2015,2
76561198080976868,http://steamcommunity.com/profiles/76561198080976868,49520,1,2014,1
76561198080976868,http://steamcommunity.com/profiles/76561198080976868,304930,1,2015,2
76561198048005353,http://steamcommunity.com/profiles/76561198048005353,42680,1,2013,2
darkskynight,http://steamcommunity.com/id/darkskynight,264140,1,2014,2
76561198087013530,http://steamcommunity.com/profiles/76561198087013530,218230,1,2014,2
VolatileChaos,http://steamcommunity.com/id/VolatileChaos,229580,1,2014,2
VolatileChaos,http://steamcommunity.com/id/VolatileChaos,730,1,2013,2
76561198076334976,http://steamcommunity.com/profiles/76561198076334976,218620,1,2014,2
76561198076334976,http://steamcommunity.com/profiles/76561198076334976,263760,1,2014,2
Lelktoxic,http://steamcommunity.com/id/Lelktoxic,113400,1,2014,1
Lelktoxic,http://steamcommunity.com/id/Lelktoxic,50130,1,2014,1
Cjixeres,http://steamcommunity.com/id/Cjixeres,4000,1,2013,2
pikungza,http://steamcommunity.com/id/pikungza,72850,1,2015,1
Smithagent,http://steamcommunity.com/id/Smithagent,105600,1,2013,2
76561198077058176,http://steamcommunity.com/profiles/76561198077058176,304930,1,2015,0
76561198074485619,http://steamcommunity.com/profiles/76561198074485619,25000,1,2013,2
76561198074485619,http://steamcommunity.com/profiles/76561198074485619,113200,1,2014,2
WudUTacoBell,http://steamcommunity.com/id/WudUTacoBell,218620,1,2014,2
WudUTacoBell,http://steamcommunity.com/id/WudUTacoBell,206420,1,2013,2
agret,http://steamcommunity.com/id/agret,630,1,2010,2
76561198087589175,http://steamcommunity.com/profiles/76561198087589175,47400,1,2013,0
Urban_Terrorist_,http://steamcommunity.com/id/Urban_Terrorist_,24240,0,2014,1
Urban_Terrorist_,http://steamcommunity.com/id/Urban_Terrorist_,412400,0,2015,0
Urban_Terrorist_,http://steamcommunity.com/id/Urban_Terrorist_,252490,0,2015,2
Ahjule,http://steamcommunity.com/id/Ahjule,105600,1,2014,2
76561198076300855,http://steamcommunity.com/profiles/76561198076300855,440,1,2014,2
banditopandao,http://steamcommunity.com/id/banditopandao,218230,1,2014,1
Aidenateor,http://steamcommunity.com/id/Aidenateor,8190,1,2014,2
Aidenateor,http://steamcommunity.com/id/Aidenateor,12210,1,2013,0
76561198079999702,http://steamcommunity.com/profiles/76561198079999702,105600,1,2013,2
